OrderID,OrderDate,OrderTime,Hour,StoreID,ProductID,Quantity,UnitPrice,Discount,Revenue,Cost,Profit,PaymentMethod,CustomerType
100226,2024-01-06,19:19:00,19,STR_002,PRD_0016,3,5.89,0.05,16.79,11.03,5.76,Mobile Wallet,New
100227,2024-01-06,15:00:00,15,STR_004,PRD_0054,4,6.81,0.00,27.24,15.74,11.50,Credit Card,New
100228,2024-01-06,19:02:00,19,STR_004,PRD_0044,4,6.12,0.05,23.26,12.92,10.34,Credit Card,New
100229,2024-01-06,09:49:00,9,STR_004,PRD_0039,2,3.34,0.00,6.68,4.60,2.08,Credit Card,Returning
100230,2024-01-06,14:56:00,14,STR_004,PRD_0016,2,5.76,0.00,11.52,7.99,3.53,Cash,Returning
100231,2024-01-06,12:10:00,12,STR_005,PRD_0027,1,8.82,0.05,8.38,4.75,3.63,Debit Card,Returning
100232,2024-01-06,16:14:00,16,STR_006,PRD_0006,3,3.89,0.10,10.50,7.20,3.30,Credit Card,New
100233,2024-01-06,21:38:00,21,STR_005,PRD_0032,3,5.08,0.05,14.48,9.77,4.71,Credit Card,New
100234,2024-01-06,11:51:00,11,STR_002,PRD_0021,3,5.38,0.00,16.14,11.26,4.88,Mobile Wallet,Returning
100235,2024-01-06,19:24:00,19,STR_004,PRD_0010,3,9.14,0.05,26.05,14.76,11.29,Mobile Wallet,Returning
100236,2024-01-06,21:53:00,21,STR_004,PRD_0056,3,9.64,0.00,28.92,17.14,11.78,Mobile Wallet,New
100237,2024-01-06,17:14:00,17,STR_005,PRD_0019,4,5.79,0.00,23.16,13.81,9.35,Debit Card,Returning
100238,2024-01-06,15:45:00,15,STR_001,PRD_0017,4,6.90,0.00,27.60,15.95,11.65,Credit Card,New
100239,2024-01-06,15:49:00,15,STR_004,PRD_0005,4,4.51,0.00,18.04,9.94,8.10,Debit Card,Returning
100240,2024-01-06,12:49:00,12,STR_003,PRD_0037,1,3.99,0.00,3.99,2.71,1.28,Cash,Returning
100241,2024-01-06,10:34:00,10,STR_004,PRD_0018,3,6.37,0.00,19.11,11.75,7.36,Credit Card,Returning
100242,2024-01-06,08:01:00,8,STR_005,PRD_0032,2,6.73,0.00,13.46,8.61,4.85,Debit Card,New
100243,2024-01-06,13:15:00,13,STR_004,PRD_0003,3,5.41,0.00,16.23,10.44,5.79,Credit Card,New
100244,2024-01-06,09:59:00,9,STR_004,PRD_0018,1,6.67,0.00,6.67,4.42,2.25,Credit Card,Returning
100245,2024-01-06,17:58:00,17,STR_002,PRD_0020,4,4.36,0.00,17.44,10.96,6.48,Credit Card,Returning
100246,2024-01-06,21:02:00,21,STR_002,PRD_0053,1,7.09,0.10,6.38,4.28,2.10,Credit Card,Returning
100247,2024-01-06,11:47:00,11,STR_003,PRD_0037,4,3.70,0.10,13.32,8.02,5.30,Credit Card,Returning
100248,2024-01-06,12:20:00,12,STR_003,PRD_0023,4,6.69,0.05,25.42,17.32,8.10,Debit Card,New
100249,2024-01-06,18:55:00,18,STR_006,PRD_0009,4,4.37,0.05,16.61,9.33,7.28,Debit Card,Returning
100250,2024-01-06,14:06:00,14,STR_005,PRD_0053,3,6.76,0.00,20.28,11.23,9.05,Debit Card,Returning
100251,2024-01-06,08:43:00,8,STR_002,PRD_0016,4,5.33,0.00,21.32,12.04,9.28,Debit Card,Returning
100252,2024-01-06,15:55:00,15,STR_006,PRD_0044,1,4.33,0.10,3.90,2.46,1.44,Credit Card,New
100253,2024-01-06,16:31:00,16,STR_006,PRD_0016,4,6.60,0.00,26.40,17.11,9.29,Debit Card,Returning
100254,2024-01-06,18:58:00,18,STR_004,PRD_0011,4,8.41,0.05,31.96,21.12,10.84,Debit Card,Returning
100255,2024-01-06,14:20:00,14,STR_001,PRD_0018,4,5.21,0.10,18.76,10.84,7.92,Debit Card,Returning
100256,2024-01-06,13:15:00,13,STR_005,PRD_0019,1,4.29,0.00,4.29,2.47,1.82,Credit Card,Returning
100257,2024-01-06,13:45:00,13,STR_004,PRD_0034,4,4.74,0.00,18.96,12.60,6.36,Credit Card,Returning
100258,2024-01-06,14:47:00,14,STR_004,PRD_0017,1,6.67,0.00,6.67,3.95,2.72,Credit Card,New
100259,2024-01-06,13:06:00,13,STR_004,PRD_0012,4,7.91,0.00,31.64,21.21,10.43,Credit Card,New
100260,2024-01-06,16:22:00,16,STR_004,PRD_0009,3,4.66,0.00,13.98,8.84,5.14,Credit Card,Returning
100261,2024-01-06,13:12:00,13,STR_004,PRD_0053,3,5.38,0.05,15.33,9.80,5.53,Debit Card,New
100262,2024-01-06,09:01:00,9,STR_006,PRD_0032,3,5.24,0.05,14.93,9.37,5.56,Credit Card,Returning
100263,2024-01-06,09:23:00,9,STR_004,PRD_0011,3,8.58,0.10,23.17,15.36,7.81,Credit Card,Returning
100264,2024-01-06,13:32:00,13,STR_006,PRD_0002,3,5.51,0.10,14.88,9.33,5.55,Credit Card,Returning
100265,2024-01-06,18:13:00,18,STR_004,PRD_0013,4,6.19,0.00,24.76,16.31,8.45,Debit Card,Returning
100266,2024-01-06,20:55:00,20,STR_004,PRD_0002,2,5.71,0.00,11.42,7.41,4.01,Credit Card,Returning
100267,2024-01-06,16:16:00,16,STR_004,PRD_0003,3,5.83,0.00,17.49,11.17,6.32,Credit Card,Returning
100268,2024-01-06,11:04:00,11,STR_003,PRD_0029,2,5.23,0.05,9.94,5.84,4.10,Credit Card,Returning
100269,2024-01-06,07:36:00,7,STR_004,PRD_0029,2,5.32,0.00,10.64,7.28,3.36,Credit Card,Returning
100270,2024-01-06,14:59:00,14,STR_004,PRD_0033,4,6.44,0.05,24.47,15.17,9.30,Credit Card,New
100271,2024-01-06,14:35:00,14,STR_005,PRD_0018,2,5.83,0.00,11.66,7.00,4.66,Cash,Returning
100272,2024-01-06,14:25:00,14,STR_002,PRD_0036,1,4.67,0.05,4.44,2.45,1.99,Credit Card,Returning
100273,2024-01-06,11:56:00,11,STR_002,PRD_0018,1,5.51,0.00,5.51,3.68,1.83,Credit Card,New
100274,2024-01-06,09:24:00,9,STR_002,PRD_0040,2,6.22,0.00,12.44,7.48,4.96,Cash,New
100275,2024-01-06,12:04:00,12,STR_002,PRD_0017,1,5.62,0.00,5.62,3.64,1.98,Cash,Returning
100276,2024-01-06,12:36:00,12,STR_002,PRD_0052,1,6.45,0.00,6.45,4.01,2.44,Credit Card,Returning
100277,2024-01-06,09:02:00,9,STR_004,PRD_0055,2,8.62,0.05,16.38,9.74,6.64,Debit Card,Returning
100278,2024-01-06,12:00:00,12,STR_005,PRD_0014,2,5.23,0.05,9.94,6.88,3.06,Debit Card,Returning
100279,2024-01-06,17:06:00,17,STR_005,PRD_0038,1,4.93,0.00,4.93,3.02,1.91,Credit Card,Returning
100280,2024-01-07,18:25:00,18,STR_004,PRD_0026,3,9.74,0.10,26.30,17.37,8.93,Credit Card,Returning
100281,2024-01-07,08:10:00,8,STR_004,PRD_0032,4,5.48,0.00,21.92,12.86,9.06,Credit Card,Returning
100282,2024-01-07,09:48:00,9,STR_004,PRD_0047,3,5.96,0.10,16.09,10.70,5.39,Credit Card,Returning
100283,2024-01-07,11:54:00,11,STR_006,PRD_0005,4,4.82,0.10,17.35,11.45,5.90,Mobile Wallet,New
100284,2024-01-07,15:57:00,15,STR_001,PRD_0002,3,7.14,0.05,20.35,13.42,6.93,Debit Card,New
100285,2024-01-07,11:15:00,11,STR_001,PRD_0054,2,6.20,0.00,12.40,6.85,5.55,Credit Card,Returning
100286,2024-01-07,10:59:00,10,STR_006,PRD_0017,3,5.79,0.05,16.50,11.30,5.20,Credit Card,New
100287,2024-01-07,18:24:00,18,STR_004,PRD_0010,2,9.42,0.00,18.84,11.95,6.89,Mobile Wallet,New
100288,2024-01-07,18:10:00,18,STR_001,PRD_0044,2,5.95,0.05,11.30,7.52,3.78,Mobile Wallet,New
100289,2024-01-07,14:19:00,14,STR_006,PRD_0020,3,5.42,0.10,14.63,8.15,6.48,Credit Card,Returning
100290,2024-01-07,08:11:00,8,STR_005,PRD_0039,2,4.43,0.00,8.86,5.54,3.32,Cash,Returning
100291,2024-01-07,10:59:00,10,STR_006,PRD_0046,3,5.22,0.00,15.66,9.94,5.72,Cash,Returning
100292,2024-01-07,08:46:00,8,STR_005,PRD_0038,1,3.47,0.00,3.47,2.05,1.42,Credit Card,Returning
100293,2024-01-07,07:51:00,7,STR_002,PRD_0056,2,8.62,0.00,17.24,10.81,6.43,Debit Card,Returning
100294,2024-01-07,07:39:00,7,STR_002,PRD_0048,1,7.00,0.00,7.00,4.28,2.72,Credit Card,Returning
100295,2024-01-07,13:25:00,13,STR_005,PRD_0011,4,7.94,0.05,30.17,17.59,12.58,Credit Card,Returning
100296,2024-01-07,09:34:00,9,STR_003,PRD_0029,1,5.58,0.00,5.58,3.33,2.25,Credit Card,Returning
100297,2024-01-07,10:32:00,10,STR_005,PRD_0025,2,8.98,0.00,17.96,10.04,7.92,Credit Card,Returning
100298,2024-01-07,15:39:00,15,STR_004,PRD_0018,4,6.91,0.00,27.64,18.05,9.59,Credit Card,Returning
100299,2024-01-07,19:56:00,19,STR_002,PRD_0055,3,9.48,0.00,28.44,17.42,11.02,Debit Card,New
100300,2024-01-07,10:07:00,10,STR_005,PRD_0031,2,5.24,0.05,9.96,5.65,4.31,Cash,Returning
100301,2024-01-07,07:21:00,7,STR_006,PRD_0039,1,4.95,0.00,4.95,3.45,1.50,Cash,New
100302,2024-01-07,10:35:00,10,STR_004,PRD_0047,1,5.44,0.00,5.44,3.55,1.89,Debit Card,Returning
100303,2024-01-07,10:01:00,10,STR_004,PRD_0022,1,5.60,0.05,5.32,2.96,2.36,Debit Card,Returning
100304,2024-01-07,13:23:00,13,STR_002,PRD_0043,4,5.96,0.00,23.84,14.93,8.91,Credit Card,Returning
100305,2024-01-07,09:20:00,9,STR_005,PRD_0047,4,6.97,0.00,27.88,17.71,10.17,Credit Card,New
100306,2024-01-07,09:47:00,9,STR_004,PRD_0041,3,6.52,0.00,19.56,13.42,6.14,Debit Card,Returning
100307,2024-01-07,11:29:00,11,STR_004,PRD_0053,2,6.95,0.00,13.90,7.81,6.09,Credit Card,Returning
100308,2024-01-07,09:05:00,9,STR_002,PRD_0008,1,4.64,0.00,4.64,2.98,1.66,Credit Card,Returning
100309,2024-01-07,07:48:00,7,STR_004,PRD_0030,3,6.77,0.00,20.31,12.06,8.25,Cash,Returning
100310,2024-01-07,18:50:00,18,STR_005,PRD_0042,3,5.65,0.00,16.95,10.91,6.04,Debit Card,Returning
100311,2024-01-07,14:26:00,14,STR_006,PRD_0036,1,4.76,0.00,4.76,2.84,1.92,Credit Card,Returning
100312,2024-01-07,14:51:00,14,STR_006,PRD_0032,1,6.11,0.05,5.80,3.31,2.49,Credit Card,Returning
100313,2024-01-07,18:15:00,18,STR_006,PRD_0015,2,5.20,0.05,9.88,6.27,3.61,Debit Card,Returning
100314,2024-01-07,11:04:00,11,STR_005,PRD_0053,2,6.97,0.00,13.94,7.79,6.15,Credit Card,New
100315,2024-01-07,14:01:00,14,STR_006,PRD_0002,3,7.10,0.00,21.30,14.21,7.09,Credit Card,Returning
100316,2024-01-07,16:27:00,16,STR_002,PRD_0040,2,6.46,0.00,12.92,8.70,4.22,Credit Card,New
100317,2024-01-07,16:21:00,16,STR_006,PRD_0032,2,4.91,0.05,9.33,5.22,4.11,Mobile Wallet,Returning
100318,2024-01-07,09:20:00,9,STR_005,PRD_0001,2,5.62,0.00,11.24,6.68,4.56,Cash,New
100319,2024-01-07,18:08:00,18,STR_004,PRD_0054,2,5.55,0.10,9.99,6.16,3.83,Debit Card,New
100320,2024-01-07,14:50:00,14,STR_005,PRD_0002,3,7.09,0.05,20.21,11.79,8.42,Credit Card,Returning
100321,2024-01-07,09:32:00,9,STR_004,PRD_0005,2,3.72,0.00,7.44,4.75,2.69,Credit Card,Returning
100322,2024-01-07,18:32:00,18,STR_001,PRD_0007,3,5.16,0.00,15.48,10.06,5.42,Credit Card,New
100323,2024-01-07,08:55:00,8,STR_003,PRD_0054,4,6.71,0.10,24.16,15.60,8.56,Credit Card,New
100324,2024-01-07,15:42:00,15,STR_005,PRD_0017,1,5.30,0.00,5.30,3.42,1.88,Debit Card,Returning
100325,2024-01-07,09:10:00,9,STR_002,PRD_0047,1,6.12,0.00,6.12,3.67,2.45,Credit Card,Returning
100326,2024-01-07,20:59:00,20,STR_002,PRD_0017,2,6.03,0.00,12.06,7.02,5.04,Debit Card,Returning
100327,2024-01-07,16:51:00,16,STR_002,PRD_0011,2,8.53,0.00,17.06,10.27,6.79,Cash,Returning
100328,2024-01-07,19:18:00,19,STR_005,PRD_0029,4,7.14,0.00,28.56,19.56,9.00,Debit Card,Returning
100329,2024-01-07,14:49:00,14,STR_003,PRD_0015,1,6.06,0.05,5.76,3.81,1.95,Credit Card,Returning
100330,2024-01-08,08:07:00,8,STR_005,PRD_0048,1,6.86,0.00,6.86,4.54,2.32,Credit Card,New
100331,2024-01-08,14:15:00,14,STR_006,PRD_0029,3,5.54,0.00,16.62,9.81,6.81,Debit Card,Returning
100332,2024-01-08,12:51:00,12,STR_004,PRD_0055,1,9.79,0.00,9.79,5.71,4.08,Debit Card,Returning
100333,2024-01-08,08:44:00,8,STR_002,PRD_0029,3,5.68,0.00,17.04,10.24,6.80,Mobile Wallet,New
100334,2024-01-08,17:16:00,17,STR_003,PRD_0002,4,6.06,0.05,23.03,14.86,8.17,Credit Card,Returning
100335,2024-01-08,06:03:00,6,STR_006,PRD_0027,1,8.68,0.00,8.68,5.74,2.94,Cash,Returning
100336,2024-01-08,11:03:00,11,STR_004,PRD_0010,2,8.78,0.00,17.56,9.79,7.77,Credit Card,Returning
100337,2024-01-08,19:42:00,19,STR_002,PRD_0002,1,6.11,0.10,5.50,3.24,2.26,Credit Card,Returning
100338,2024-01-08,20:25:00,20,STR_004,PRD_0041,3,5.81,0.00,17.43,12.08,5.35,Debit Card,Returning
100339,2024-01-08,21:09:00,21,STR_006,PRD_0016,3,6.58,0.00,19.74,11.68,8.06,Debit Card,New
100340,2024-01-08,20:24:00,20,STR_004,PRD_0001,1,6.08,0.00,6.08,3.51,2.57,Credit Card,Returning
100341,2024-01-08,08:48:00,8,STR_005,PRD_0042,1,6.47,0.00,6.47,3.66,2.81,Debit Card,Returning
100342,2024-01-08,14:01:00,14,STR_004,PRD_0056,4,8.55,0.05,32.49,20.04,12.45,Credit Card,Returning
100343,2024-01-08,15:58:00,15,STR_005,PRD_0054,4,5.69,0.00,22.76,13.00,9.76,Debit Card,New
100344,2024-01-08,13:55:00,13,STR_006,PRD_0004,1,4.26,0.00,4.26,2.74,1.52,Mobile Wallet,New
100345,2024-01-08,18:48:00,18,STR_004,PRD_0001,2,6.99,0.00,13.98,8.70,5.28,Mobile Wallet,Returning
100346,2024-01-08,16:04:00,16,STR_005,PRD_0051,4,4.94,0.00,19.76,13.47,6.29,Credit Card,Returning
100347,2024-01-08,15:07:00,15,STR_002,PRD_0038,2,4.86,0.00,9.72,5.99,3.73,Credit Card,Returning
100348,2024-01-08,15:02:00,15,STR_006,PRD_0050,4,4.71,0.05,17.90,11.03,6.87,Debit Card,New
100349,2024-01-08,17:47:00,17,STR_004,PRD_0035,4,3.08,0.00,12.32,6.91,5.41,Credit Card,Returning
100350,2024-01-08,11:46:00,11,STR_005,PRD_0032,3,6.46,0.00,19.38,10.70,8.68,Mobile Wallet,Returning
100351,2024-01-08,10:45:00,10,STR_004,PRD_0015,4,4.82,0.00,19.28,11.33,7.95,Credit Card,Returning
100352,2024-01-08,11:46:00,11,STR_006,PRD_0052,2,5.82,0.00,11.64,7.87,3.77,Credit Card,Returning
100353,2024-01-08,09:08:00,9,STR_004,PRD_0017,1,5.33,0.00,5.33,3.18,2.15,Debit Card,Returning
100354,2024-01-08,17:33:00,17,STR_004,PRD_0048,3,6.06,0.05,17.27,10.36,6.91,Credit Card,Returning
100355,2024-01-08,12:20:00,12,STR_002,PRD_0046,2,5.37,0.00,10.74,6.33,4.41,Debit Card,Returning
100356,2024-01-08,18:00:00,18,STR_002,PRD_0053,1,6.31,0.00,6.31,4.05,2.26,Credit Card,Returning
100357,2024-01-08,18:13:00,18,STR_005,PRD_0028,1,6.37,0.00,6.37,4.45,1.92,Debit Card,Returning
100358,2024-01-08,09:28:00,9,STR_005,PRD_0046,2,6.03,0.05,11.46,6.42,5.04,Mobile Wallet,Returning
100359,2024-01-08,15:37:00,15,STR_002,PRD_0006,4,3.09,0.05,11.74,7.20,4.54,Credit Card,Returning
100360,2024-01-08,13:48:00,13,STR_001,PRD_0047,4,6.17,0.10,22.21,15.38,6.83,Credit Card,Returning
100361,2024-01-08,17:05:00,17,STR_003,PRD_0010,3,7.97,0.05,22.71,14.87,7.84,Mobile Wallet,Returning
100362,2024-01-08,18:15:00,18,STR_006,PRD_0039,4,4.44,0.05,16.87,11.71,5.16,Debit Card,Returning
100363,2024-01-08,11:53:00,11,STR_005,PRD_0004,2,3.04,0.05,5.78,3.52,2.26,Mobile Wallet,Returning
100364,2024-01-08,09:37:00,9,STR_004,PRD_0042,2,5.92,0.05,11.25,7.54,3.71,Mobile Wallet,Returning
100365,2024-01-08,13:14:00,13,STR_001,PRD_0048,4,7.10,0.00,28.40,17.53,10.87,Cash,Returning
100366,2024-01-09,21:05:00,21,STR_003,PRD_0020,2,5.14,0.00,10.28,5.70,4.58,Credit Card,Returning
100367,2024-01-09,19:19:00,19,STR_004,PRD_0002,3,6.27,0.10,16.93,10.35,6.58,Debit Card,New
100368,2024-01-09,20:21:00,20,STR_002,PRD_0038,3,3.94,0.00,11.82,8.06,3.76,Debit Card,New
100369,2024-01-09,14:05:00,14,STR_004,PRD_0016,4,5.47,0.00,21.88,15.07,6.81,Credit Card,Returning
100370,2024-01-09,10:33:00,10,STR_006,PRD_0027,1,8.34,0.05,7.92,4.46,3.46,Credit Card,New
100371,2024-01-09,13:51:00,13,STR_002,PRD_0012,1,9.58,0.00,9.58,5.56,4.02,Credit Card,Returning
100372,2024-01-09,07:56:00,7,STR_003,PRD_0017,4,6.10,0.05,23.18,15.31,7.87,Mobile Wallet,Returning
100373,2024-01-09,18:44:00,18,STR_005,PRD_0029,4,6.39,0.05,24.28,15.41,8.87,Debit Card,Returning
100374,2024-01-09,19:47:00,19,STR_005,PRD_0024,4,6.03,0.00,24.12,16.07,8.05,Cash,Returning
100375,2024-01-09,17:29:00,17,STR_002,PRD_0003,4,6.12,0.00,24.48,16.09,8.39,Credit Card,Returning
100376,2024-01-09,21:21:00,21,STR_003,PRD_0027,1,8.06,0.05,7.66,4.92,2.74,Credit Card,New
100377,2024-01-09,07:20:00,7,STR_002,PRD_0053,1,5.88,0.00,5.88,4.11,1.77,Mobile Wallet,New
100378,2024-01-09,12:26:00,12,STR_005,PRD_0029,3,5.70,0.00,17.10,10.75,6.35,Credit Card,New
100379,2024-01-09,15:05:00,15,STR_003,PRD_0005,1,4.38,0.00,4.38,2.61,1.77,Credit Card,Returning
100380,2024-01-09,08:58:00,8,STR_005,PRD_0053,1,5.78,0.00,5.78,3.82,1.96,Credit Card,Returning
100381,2024-01-09,17:56:00,17,STR_005,PRD_0035,4,3.48,0.10,12.53,7.77,4.76,Credit Card,Returning
100382,2024-01-09,09:30:00,9,STR_006,PRD_0028,4,5.73,0.00,22.92,15.14,7.78,Mobile Wallet,Returning
100383,2024-01-09,11:06:00,11,STR_005,PRD_0026,4,8.01,0.00,32.04,19.75,12.29,Credit Card,Returning
100384,2024-01-09,16:21:00,16,STR_005,PRD_0043,2,5.42,0.00,10.84,7.44,3.40,Credit Card,Returning
100385,2024-01-09,13:04:00,13,STR_002,PRD_0023,3,5.57,0.00,16.71,11.36,5.35,Credit Card,Returning
100386,2024-01-09,17:31:00,17,STR_006,PRD_0057,3,8.69,0.00,26.07,15.72,10.35,Credit Card,New
100387,2024-01-09,16:10:00,16,STR_002,PRD_0003,3,5.45,0.00,16.35,10.22,6.13,Credit Card,New
100388,2024-01-09,13:35:00,13,STR_005,PRD_0039,2,3.13,0.00,6.26,3.61,2.65,Debit Card,Returning
100389,2024-01-09,11:14:00,11,STR_002,PRD_0019,3,4.48,0.00,13.44,7.41,6.03,Credit Card,Returning
100390,2024-01-09,12:13:00,12,STR_005,PRD_0003,1,5.20,0.00,5.20,3.32,1.88,Credit Card,Returning
100391,2024-01-09,15:18:00,15,STR_001,PRD_0012,4,9.43,0.00,37.72,21.63,16.09,Cash,Returning
100392,2024-01-09,13:38:00,13,STR_002,PRD_0048,4,7.01,0.05,26.64,17.57,9.07,Cash,Returning
100393,2024-01-09,14:51:00,14,STR_006,PRD_0047,1,6.37,0.00,6.37,4.34,2.03,Debit Card,New
100394,2024-01-09,08:13:00,8,STR_004,PRD_0026,1,9.21,0.00,9.21,6.14,3.07,Credit Card,Returning
100395,2024-01-09,10:03:00,10,STR_001,PRD_0040,1,5.27,0.05,5.01,3.20,1.81,Credit Card,Returning
100396,2024-01-09,06:29:00,6,STR_001,PRD_0012,3,8.38,0.00,25.14,14.81,10.33,Credit Card,New
100397,2024-01-09,12:10:00,12,STR_004,PRD_0039,1,4.61,0.00,4.61,2.74,1.87,Credit Card,Returning
100398,2024-01-09,17:48:00,17,STR_004,PRD_0034,2,3.81,0.00,7.62,5.12,2.50,Credit Card,New
100399,2024-01-09,09:00:00,9,STR_005,PRD_0030,1,5.72,0.00,5.72,3.70,2.02,Credit Card,New
100400,2024-01-09,08:46:00,8,STR_003,PRD_0038,3,4.26,0.00,12.78,8.89,3.89,Credit Card,Returning
100401,2024-01-09,10:56:00,10,STR_001,PRD_0028,1,6.28,0.00,6.28,3.88,2.40,Credit Card,Returning
100402,2024-01-09,16:59:00,16,STR_004,PRD_0001,2,6.63,0.10,11.93,6.85,5.08,Credit Card,Returning
100403,2024-01-09,13:17:00,13,STR_004,PRD_0011,2,8.26,0.00,16.52,11.15,5.37,Credit Card,Returning
100404,2024-01-09,19:25:00,19,STR_001,PRD_0038,1,3.07,0.00,3.07,1.69,1.38,Mobile Wallet,Returning
100405,2024-01-09,20:46:00,20,STR_004,PRD_0038,4,3.35,0.00,13.40,8.04,5.36,Debit Card,New
100406,2024-01-09,21:00:00,21,STR_006,PRD_0011,4,8.97,0.05,34.09,23.09,11.00,Credit Card,Returning
100407,2024-01-09,15:24:00,15,STR_002,PRD_0036,2,4.66,0.05,8.85,6.18,2.67,Credit Card,New
100408,2024-01-09,10:49:00,10,STR_005,PRD_0033,4,5.35,0.00,21.40,14.41,6.99,Debit Card,Returning
100409,2024-01-09,14:41:00,14,STR_001,PRD_0012,1,8.60,0.00,8.60,5.06,3.54,Credit Card,New
100410,2024-01-09,12:42:00,12,STR_004,PRD_0053,2,6.48,0.00,12.96,8.75,4.21,Mobile Wallet,New
100411,2024-01-09,07:25:00,7,STR_004,PRD_0029,4,6.25,0.05,23.75,14.64,9.11,Credit Card,Returning
100412,2024-01-10,16:52:00,16,STR_004,PRD_0047,2,5.42,0.00,10.84,6.01,4.83,Credit Card,New
100413,2024-01-10,21:03:00,21,STR_001,PRD_0053,1,6.38,0.00,6.38,4.16,2.22,Mobile Wallet,Returning
100414,2024-01-10,10:34:00,10,STR_003,PRD_0047,4,5.38,0.10,19.37,11.29,8.08,Mobile Wallet,Returning
100415,2024-01-10,12:32:00,12,STR_004,PRD_0042,4,6.29,0.00,25.16,16.77,8.39,Credit Card,Returning
100416,2024-01-10,18:12:00,18,STR_003,PRD_0046,2,6.78,0.00,13.56,9.22,4.34,Credit Card,Returning
100417,2024-01-10,17:28:00,17,STR_005,PRD_0029,2,7.17,0.10,12.91,8.35,4.56,Cash,Returning
100418,2024-01-10,17:26:00,17,STR_003,PRD_0020,1,5.67,0.05,5.39,3.00,2.39,Credit Card,New
100419,2024-01-10,09:36:00,9,STR_004,PRD_0047,3,6.89,0.00,20.67,12.19,8.48,Debit Card,Returning
100420,2024-01-10,13:12:00,13,STR_002,PRD_0017,3,5.55,0.00,16.65,9.62,7.03,Debit Card,Returning
100421,2024-01-10,10:46:00,10,STR_003,PRD_0035,4,4.87,0.00,19.48,12.72,6.76,Credit Card,Returning
100422,2024-01-10,15:49:00,15,STR_005,PRD_0019,1,6.19,0.00,6.19,4.24,1.95,Debit Card,Returning
100423,2024-01-10,14:55:00,14,STR_004,PRD_0002,2,7.07,0.00,14.14,9.43,4.71,Debit Card,Returning
100424,2024-01-10,08:29:00,8,STR_001,PRD_0017,4,6.34,0.00,25.36,17.42,7.94,Cash,Returning
100425,2024-01-10,09:28:00,9,STR_004,PRD_0017,4,7.14,0.00,28.56,16.90,11.66,Debit Card,Returning
100426,2024-01-10,16:23:00,16,STR_004,PRD_0002,2,7.19,0.00,14.38,9.70,4.68,Cash,New
100427,2024-01-10,17:50:00,17,STR_004,PRD_0041,2,6.41,0.05,12.18,8.38,3.80,Credit Card,Returning
100428,2024-01-10,16:28:00,16,STR_004,PRD_0050,3,4.64,0.00,13.92,8.06,5.86,Debit Card,Returning
100429,2024-01-10,06:12:00,6,STR_004,PRD_0026,4,9.70,0.00,38.80,22.45,16.35,Debit Card,Returning
100430,2024-01-10,11:50:00,11,STR_002,PRD_0032,3,6.38,0.00,19.14,11.73,7.41,Debit Card,New
100431,2024-01-10,14:20:00,14,STR_004,PRD_0004,4,4.31,0.00,17.24,11.86,5.38,Mobile Wallet,Returning
100432,2024-01-10,14:29:00,14,STR_005,PRD_0046,1,5.79,0.00,5.79,3.95,1.84,Credit Card,Returning
100433,2024-01-10,18:28:00,18,STR_004,PRD_0010,2,8.28,0.00,16.56,10.42,6.14,Credit Card,Returning
100434,2024-01-10,19:46:00,19,STR_003,PRD_0049,3,4.18,0.00,12.54,8.73,3.81,Debit Card,Returning
100435,2024-01-10,19:39:00,19,STR_006,PRD_0016,4,6.58,0.00,26.32,16.57,9.75,Credit Card,Returning
100436,2024-01-10,16:46:00,16,STR_004,PRD_0055,4,9.11,0.00,36.44,22.30,14.14,Credit Card,New
100437,2024-01-10,18:48:00,18,STR_004,PRD_0040,4,6.27,0.00,25.08,13.81,11.27,Credit Card,New
100438,2024-01-10,18:53:00,18,STR_006,PRD_0054,2,5.22,0.00,10.44,5.97,4.47,Cash,Returning
100439,2024-01-10,17:37:00,17,STR_004,PRD_0008,2,4.35,0.00,8.70,5.50,3.20,Credit Card,Returning
100440,2024-01-10,07:51:00,7,STR_004,PRD_0054,2,6.34,0.05,12.05,7.65,4.40,Credit Card,New
100441,2024-01-10,16:31:00,16,STR_006,PRD_0006,2,4.92,0.00,9.84,6.72,3.12,Debit Card,Returning
100442,2024-01-10,13:06:00,13,STR_004,PRD_0042,4,6.40,0.00,25.60,15.50,10.10,Debit Card,Returning
100443,2024-01-10,14:03:00,14,STR_005,PRD_0002,4,7.03,0.10,25.31,15.56,9.75,Credit Card,Returning
100444,2024-01-10,20:40:00,20,STR_004,PRD_0053,2,6.71,0.00,13.42,8.33,5.09,Credit Card,Returning
100445,2024-01-10,14:08:00,14,STR_001,PRD_0029,2,7.20,0.00,14.40,9.07,5.33,Credit Card,Returning
100446,2024-01-10,16:06:00,16,STR_005,PRD_0044,4,5.48,0.10,19.73,13.56,6.17,Debit Card,Returning
100447,2024-01-10,09:06:00,9,STR_002,PRD_0028,1,5.80,0.00,5.80,3.22,2.58,Debit Card,Returning
100448,2024-01-10,17:29:00,17,STR_004,PRD_0052,4,6.76,0.00,27.04,17.36,9.68,Debit Card,New
100449,2024-01-10,16:31:00,16,STR_005,PRD_0038,3,3.43,0.10,9.26,5.80,3.46,Debit Card,Returning
100450,2024-01-10,10:04:00,10,STR_006,PRD_0020,4,4.81,0.00,19.24,10.85,8.39,Credit Card,New
100451,2024-01-10,16:22:00,16,STR_005,PRD_0017,1,5.42,0.00,5.42,3.42,2.00,Credit Card,Returning
